Cases_per_Million,Deaths_per_Million,G_Retail,G_Grocery_Pharmacy,G_Parks,G_Transit,G_Workplace,G_Residencial
L0_0__308_48L,L0_0__2_25L,L_3_64__11_53L,L_8_53__3_64L,L46_85__91_74L,L_51_82___37_45L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_3_64__11_53L,L_8_53__3_64L,L46_85__91_74L,L_51_82___37_45L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_3_64__11_53L,L_8_53__3_64L,L46_85__91_74L,L_51_82___37_45L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L136_62__181_5L,L_51_82___37_45L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_32_89___20_71L,L136_62__181_5L,L_23_09___8_73L,L_6_72__12_29L,L_5_86__0_16L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L91_74__136_62L,L_37_45___23_09L,L_6_72__12_29L,L_5_86__0_16L
L0_0__308_48L,L0_0__2_25L,L_3_64__11_53L,L_8_53__3_64L,L46_85__91_74L,L_51_82___37_45L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L91_74__136_62L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_3_64__11_53L,L_8_53__3_64L,L91_74__136_62L,L_51_82___37_45L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L91_74__136_62L,L_51_82___37_45L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L136_62__181_5L,L_37_45___23_09L,L_63_72___44_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_49_16___33_99L,L_20_71___8_53L,L136_62__181_5L,L_23_09___8_73L,L_6_72__12_29L,L_5_86__0_16L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L136_62__181_5L,L_23_09___8_73L,L_6_72__12_29L,L_5_86__0_16L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L91_74__136_62L,L_37_45___23_09L,L_63_72___44_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L136_62__181_5L,L_37_45___23_09L,L_44_72___25_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L91_74__136_62L,L_37_45___23_09L,L_44_72___25_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L91_74__136_62L,L_37_45___23_09L,L_44_72___25_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L91_74__136_62L,L_37_45___23_09L,L_44_72___25_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L136_62__181_5L,L_23_09___8_73L,L_6_72__12_29L,L_5_86__0_16L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_8_53__3_64L,L136_62__181_5L,L_37_45___23_09L,L_6_72__12_29L,L_5_86__0_16L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L46_85__91_74L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L91_74__136_62L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L46_85__91_74L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L46_85__91_74L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L46_85__91_74L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_6_72__12_29L,L_5_86__0_16L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_6_72__12_29L,L_5_86__0_16L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L46_85__91_74L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L46_85__91_74L,L_37_45___23_09L,L_44_72___25_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L46_85__91_74L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L_42_91__1_97L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_6_72__12_29L,L_5_86__0_16L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L46_85__91_74L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_6_72__12_29L,L_5_86__0_16L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_6_72__12_29L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_63_72___44_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L1_97__46_85L,L_51_82___37_45L,L_44_72___25_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_44_72___25_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L46_85__91_74L,L_37_45___23_09L,L_44_72___25_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_6_72__12_29L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L46_85__91_74L,L_37_45___23_09L,L_44_72___25_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L91_74__136_62L,L_37_45___23_09L,L_44_72___25_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L46_85__91_74L,L_37_45___23_09L,L_44_72___25_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L46_85__91_74L,L_37_45___23_09L,L_44_72___25_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L46_85__91_74L,L_37_45___23_09L,L_44_72___25_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L91_74__136_62L,L_23_09___8_73L,L_6_72__12_29L,L_5_86__0_16L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L46_85__91_74L,L_37_45___23_09L,L_6_72__12_29L,L_5_86__0_16L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_20_71___8_53L,L46_85__91_74L,L_37_45___23_09L,L_44_72___25_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L46_85__91_74L,L_37_45___23_09L,L_44_72___25_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L46_85__91_74L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_3_64__11_53L,L_8_53__3_64L,L1_97__46_85L,L_23_09___8_73L,L_6_72__12_29L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_6_72__12_29L,L_5_86__0_16L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_44_72___25_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L46_85__91_74L,L_23_09___8_73L,L_6_72__12_29L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L_42_91__1_97L,L_37_45___23_09L,L_6_72__12_29L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_6_72__12_29L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_6_72__12_29L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L46_85__91_74L,L_23_09___8_73L,L_6_72__12_29L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_6_72__12_29L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L6_19__12_21L
L308_48__616_97L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L_42_91__1_97L,L_37_45___23_09L,L_25_72___6_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L_42_91__1_97L,L_37_45___23_09L,L_25_72___6_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_6_72__12_29L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L_42_91__1_97L,L_37_45___23_09L,L_6_72__12_29L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_3_64__11_53L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_44_72___25_72L,L6_19__12_21L
L308_48__616_97L,L0_0__2_25L,L_3_64__11_53L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_44_72___25_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_3_64__11_53L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_44_72___25_72L,L6_19__12_21L
L308_48__616_97L,L0_0__2_25L,L_3_64__11_53L,L_8_53__3_64L,L1_97__46_85L,L_51_82___37_45L,L_44_72___25_72L,L6_19__12_21L
L308_48__616_97L,L0_0__2_25L,L_18_81___3_64L,L_8_53__3_64L,L1_97__46_85L,L_51_82___37_45L,L_44_72___25_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L_42_91__1_97L,L_37_45___23_09L,L_25_72___6_72L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L_42_91__1_97L,L_51_82___37_45L,L_44_72___25_72L,L6_19__12_21L
L925_45__1233_94L,L0_0__2_25L,L_33_99___18_81L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_44_72___25_72L,L6_19__12_21L
L308_48__616_97L,L0_0__2_25L,L_33_99___18_81L,L_8_53__3_64L,L1_97__46_85L,L_51_82___37_45L,L_25_72___6_72L,L6_19__12_21L
L308_48__616_97L,L0_0__2_25L,L_33_99___18_81L,L_8_53__3_64L,L1_97__46_85L,L_51_82___37_45L,L_25_72___6_72L,L6_19__12_21L
L308_48__616_97L,L0_0__2_25L,L_33_99___18_81L,L_8_53__3_64L,L1_97__46_85L,L_37_45___23_09L,L_25_72___6_72L,L6_19__12_21L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_8_53__3_64L,L1_97__46_85L,L_51_82___37_45L,L_6_72__12_29L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_8_53__3_64L,L1_97__46_85L,L_51_82___37_45L,L_6_72__12_29L,L0_16__6_19L
L0_0__308_48L,L0_0__2_25L,L_33_99___18_81L,L_20_71___8_53L,L1_97__46_85L,L_51_82___37_45L,L_44_72___25_72L,L6_19__12_21L
L1233_94__1542_42L,L2_25__4_5L,L_33_99___18_81L,L_8_53__3_64L,L1_97__46_85L,L_51_82___37_45L,L_44_72___25_72L,L6_19__12_21L
